RegionWHO6,M49CodeFAOgeographicID,ISO2Code,ISO3Code,Country,WBincomegrouping2019,LatestDataYearofGINIIndex,GINIIndex,DoubleBurden20overweight1,DoubleBurden20overweightm,MDDWvalue,LatestDataYearofMDD,MDD623monthsvalue,SodiumIntakegday201095,LatestDataYearBreastFeeding,ExclusiveBreastFeeding05mon,LatestDataYearModerateSeve,ModerateChildFoodPoverty62,SevereChildFoodPoverty623m,LatestDataYearofintakeASF,IntakeofAnimalSourceFoods6,ZeroFruitorVegtable623mont,calories,Latestyearfreqeuencyprevalenc,Dailycarbonatedsoftdrinkcons,Dailyfrequencyoffruitconsump,Dailyfrequencyofvegetablecon,Weeklyfrequencyoffastfoodco,Prevalenceofatleastweeklyfa,Prevalenceoflessthandailyfr,Prevalenceoflessthandailyve,Latestyearall5foodgroupdi,Adults15yearsconsumingall,Foodgroupdiversityscore,Globaldietaryrecommendationss,NCDProtectscore,NCDRiskscore,Adultsage15yearsZeroveg,Adultsage15yearsSugarsw,Adultsage15yearsWholegr,Adultsage15yearsUnproces,Adultsage15yearsSweetfo,Adultsage15yearsProcesse,LatestyearSBSBRneonatalde,Numberofstillbirths,Stillbirthrate,Numberofneonataldeaths,Neonatalmortalityrate,NumberofU5deaths,U5mortalityrate,Latestyearlowbirthweight,Prevalenceoflowbirthweight,Latestyearprevalencewithoutb,Prevalenceofnewbornswithouta,Latestyearanaemiaprevalence,Prevalenceofanaemiainchildre,Latestyearchildstunting,Childstunting,Latestyearchildwasting,Childwasting,Latestyearchildoverweight,ChildOverweight,Prevalenceofanaemiainpregnan,Prevalenceofanaemiainnonpre,under,BMI,Latestyearchildandadolescent,Childandadolescentoverweight,BQ,Childandadolescentobesity,BS,Childandadolescentunderweight,Latestyearadultobesity,Adultobesityprevalence,Latestyearadultunderweight,Adultunderweightprevalence,Latestyearadultdiabetespreva,Adultdiabetesprevalence,LatestadultRBP,Adultraisedbloodpressureprev,LatestyearNCDmortalityratea,NCDmortalityrate,NCDprematuredeaths,Probabilityofdyingaged307,under2,nRegionWHO,RW,r
Americas,170.0,CO,COL,Colombia,Upper middle,2021.0,51.5,,,72.0,2016.0,68.6,4.09 (3.77–4.43),2012.0,11.43317,2012.0,47.28713,31.18664,2012.0,59.57703,51.50901,2960.0,,,,,,,,,2021,31.0,5.86,9.9,3.5,2.6,9.0,28.0,40.0,54.0,49.0,33.0,2021.0,5255.0,7.144752096,5106.0,6.9927800006684,9382.0,12.8481560013982,2015.0,9.9555931,2013.0,18.13,2019.0,22.2,2022.0,11.2,2016.0,1.6,2022.0,6.2,21.8,21.1,3.125220165,55.87291718,2016.0,0.243579752087323,2016.0,0.0694754306307733,2016.0,0.124177017695714,2016.0,22.9912670777673,2016.0,37.7027710050761,2014.0,8.51777453351329,2015.0,19.185,2019.0,326.0,33.6,9.7,1.1395048,Americas,Americas,1.2585945
African,174.0,KM,COM,Comoros,Lower middle,2014.0,45.3,1.0,1.0,,2012.0,21.5,1.67 (1.41–1.98),2014.0,32.85508,2014.0,51.54471,34.70782,2014.0,47.94511,51.31836,2323.0,,,,,,,,,,,,,,,,,,,,,2021.0,600.0,24.23223399,622.0,25.7519855982366,1192.0,49.716738229959,2015.0,23.696138,2010.0,32.42,2019.0,53.9,2022.0,18.8,2012.0,11.2,2022.0,7.7,38.0,33.5,8.726025373,29.51420546,2016.0,0.121086042320923,2016.0,0.0271184341729007,2016.0,0.240992309656046,2016.0,8.07754544678028,2016.0,19.8640406006188,2014.0,7.943910646066,2015.0,27.795,2019.0,577.9,64.9,20.6,2.16631,African,African,
African,178.0,CG,COG,Congo,Lower middle,2011.0,48.9,,,,2014.0,13.7,,,,,,,,,,2220.0,,,,,,,,,,,,,,,,,,,,,2021.0,2868.0,15.7526429,3297.0,18.408544257992,7604.0,42.9678602002796,2015.0,7.252492,2014.0,10.2,2019.0,60.8,2022.0,16.5,2014.0,8.2,2022.0,4.5,51.0,48.7,11.05620489,31.79467022,2016.0,0.107571581488054,2016.0,0.0192572760704408,2016.0,0.279243286006616,2016.0,9.93757083195508,2016.0,22.0121045219297,2014.0,7.67032427232104,2015.0,26.165,2019.0,642.9,63.2,22.6,2.4029918,African,African,
Western Pacific,184.0,CK,COK,Cook Islands,Not applicable,,,,,,,,,2018.0,25.2885,2018.0,21.34765,3.004076,2018.0,80.74278,9.671614,,2015.0,1.422499156,1.805907848,1.891556366,1.362637636,68.19417197,30.61577258,26.47674513,,,,,,,,,,,,,2021.0,1.0,4.729679042,1.0,3.74739911954062,2.0,7.1650216523676,2015.0,3.4958258,,,2019.0,27.0,,,,,,,32.8,26.9,0.398357818,85.02685428,2016.0,0.630989360573932,2016.0,0.321981312051813,2016.0,0.00844770429011763,2016.0,57.4112224955361,2016.0,29.2073222770988,2014.0,27.4735883640866,,,,,,,-0.9204046,Western Pacific,Western Pacific,
Americas,188.0,CR,CRI,Costa Rica,Upper middle,2021.0,48.7,,,,2018.0,75.6,2.42 (2.05–2.84),2021.0,34.0,2016.0,48.13086,29.19132,2016.0,62.04005,44.09634,3032.0,2009.0,1.256895177,1.310061249,1.587367376,1.080053731,53.71663712,39.84652214,25.34045974,,,,,,,,,,,,,2021.0,260.0,4.224074778,328.0,5.36318815236822,479.0,7.64750823520297,2015.0,7.4772849,2017.0,1.89,2019.0,19.0,2022.0,9.5,2018.0,1.8,2022.0,7.6,17.6,13.6,2.658799104,58.39146972,2016.0,0.317107766215433,2016.0,0.124567728177983,2016.0,0.104492924274889,2016.0,26.6808761410119,2016.0,36.6317947371696,2014.0,8.88102717029466,2015.0,18.675,2019.0,309.2,37.5,9.5,0.9778746,Americas,Americas,
African,384.0,CI,CIV,Côte d'Ivoire,Lower middle,2018.0,37.5,1.0,,,2016.0,22.7,3.18 (2.71–3.73),1996.0,23.5,,,,,,,2977.0,,,,,,,,,,,,,,,,,,,,,2021.0,21042.0,22.05722846,30095.0,32.2868598652747,68056.0,74.7853318096152,2015.0,15.46178,2015.0,26.9,2019.0,72.2,2022.0,20.2,2021.0,8.4,2022.0,2.6,54.4,50.5,7.898905128,32.349509,2016.0,0.128343732599218,2016.0,0.0338246343071944,2016.0,0.241410019652789,2016.0,10.9549138685917,2016.0,22.2005478139403,2014.0,6.8254188455281,2015.0,27.31,2019.0,618.1,69.0,21.7,2.066724,African,African,
European,191.0,HR,HRV,Croatia,High,2020.0,29.5,,,,,,,2019.0,40.55335,2019.0,32.64758,9.42676,2019.0,82.62035,21.50101,3161.0,,,,,,,,,,,,,,,,,,,,,2021.0,105.0,3.027094352,97.0,2.77636560351975,165.0,4.64006899297498,2015.0,5.136353,2020.0,0,2019.0,20.2,,,,,,,23.2,20.9,2.056377009,48.9518851,2016.0,0.278677572542666,2016.0,0.109987468737237,2016.0,0.116179743800003,2016.0,25.2768802816501,2016.0,36.1595919550946,2014.0,7.33837022850768,2015.0,32.37,2019.0,443.7,24.8,16.1,0.7209457,European,European,
Americas,192.0,CU,CUB,Cuba,Upper middle,,,,,,2019.0,57.9,,,,,,,,,,3339.0,,,,,,,,,,,,,,,,,,,,,2021.0,703.0,6.949136725,239.0,2.38039670522509,526.0,5.00163771582935,2015.0,5.2635574,2013.0,5.67,2019.0,18.1,2022.0,7.0,2019.0,2.0,2022.0,10.2,22.1,19.2,4.535504431,60.58474779,2016.0,0.3032692188449,2016.0,0.116761293398819,2016.0,0.165769184519508,2016.0,25.6280111613685,2016.0,34.6922065468167,2014.0,8.42603987665089,2015.0,18.91,2019.0,431.2,33.4,16.6,1.5119363,Americas,Americas,
European,196.0,CY,CYP,Cyprus,High,2020.0,31.7,,,,,,,,,,,,,,,3087.0,,,,,,,,,,,,,,,,,,,,,2021.0,33.0,2.604237593,21.0,1.61406226227276,36.0,2.78553116094771,,,,,2019.0,14.5,,,,,,,18.5,13.4,2.125718445,47.6968646,2016.0,0.333588858824935,2016.0,0.123605640575834,2016.0,0.072233748311424,2016.0,22.5847098281357,2016.0,38.0349168909534,2014.0,6.97569183145463,2015.0,19.675,2019.0,284.2,21.6,8.2,0.75410986,European,European,
European,203.0,CZ,CZE,Czechia,High,2020.0,26.2,,,,,,,2017.0,71.4,,,,,,,3331.0,,,,,,,,,,,,,,,,,,,,,2021.0,285.0,2.733609976,150.0,1.44137822231179,293.0,2.75141439266631,2015.0,7.8177896,2020.0,0,2019.0,18.7,2022.0,2.5,2001.0,4.6,2022.0,6.1,22.7,21.1,1.728107594,51.9770205,2016.0,0.270533924288849,2016.0,0.0939138809464842,2016.0,0.125936949392557,2016.0,26.9101916499254,2016.0,37.1476195134562,2014.0,7.52831632727198,2015.0,27.795,2019.0,416.8,25.9,14.3,0.54702693,European,European,
South-East Asian,408.0,KP,PRK,Democratic People’s Republic of Korea,Low,,,,,,2017.0,46.7,,2017.0,53.60958,2017.0,51.63197,33.14368,2017.0,46.89595,28.1097,2077.0,,,,,,,,,,,,,,,,,,,,,2021.0,2878.0,8.300536234,2835.0,8.24539997368417,5297.0,15.4,,,2016.0,0,2019.0,31.6,2022.0,16.8,2017.0,2.5,2022.0,2.8,38.8,33.7,7.455052435,27.7791112661361,2011.0,0.189081287858226,2012.0,0.0682199654784518,2003.0,0.248830709777481,1985.0,2.44214944457031,2013.0,25.6144560859546,2005.0,5.4689866883627,2015.0,18.025,2019.0,597.0,41.8,23.9,2.008892,South-East Asian,South-East Asian,
African,180.0,CD,COD,Democratic Republic of the Congo,Low,2012.0,42.1,1.0,,,2017.0,15.2,2.80 (2.50–3.13),,,,,,,,,2069.0,,,,,,,,,,,,,,,,,,,,,2021.0,114852.0,27.67652247,106733.0,26.4804911131147,307593.0,78.9605382500037,2015.0,1.84345,2016.0,27.1,2019.0,64.9,2022.0,40.3,2017.0,6.4,2022.0,3.7,46.5,41.9,12.87430227,25.90871155,2016.0,0.100393876990796,2016.0,0.0211563495454525,2016.0,0.298533810804782,2016.0,6.92654164441161,2016.0,19.0164725985961,2014.0,6.14722911717681,2015.0,28.42,2019.0,652.9,61.8,24.0,2.5552332,African,African,
European,208.0,DK,DNK,Denmark,High,2020.0,27.5,,,,,,,2012.0,12.4,,,,,,,3453.0,,,,,,,,,,,,,,,,,,,,,2021.0,121.0,1.908333529,156.0,2.47667747053535,222.0,3.58422696412028,2015.0,7.445455,2018.0,0,2019.0,14.5,,,,,,,16.7,12.1,3.36345993,43.38701069,2016.0,0.250626228147939,2016.0,0.0718985052670594,2016.0,0.0971294201080238,2016.0,20.4279816416487,2016.0,36.6629395150131,2014.0,4.33302213402574,2015.0,20.615,2019.0,342.9,21.4,10.8,1.2129701,European,European,
Eastern Mediterranean,262.0,DJ,DJI,Djibouti,Lower middle,2017.0,41.6,1.0,1.0,,,,2.36 (1.94–2.81),2019.0,15.84445,2019.0,26.41805,7.810024,2019.0,68.66996,18.7915,2804.0,,,,,,,,,,,,,,,,,,,,,2021.0,674.0,26.7474551,725.0,29.5595106906198,1316.0,54.1412333795934,,,2005.0,14.55,2019.0,52.0,2022.0,18.7,2019.0,10.6,2022.0,3.2,37.0,32.1,7.611035556,38.36574852,2016.0,0.171018002964449,2016.0,0.0518151738751866,2016.0,0.221501997914694,2016.0,14.0461568301327,2016.0,25.7986332017589,2014.0,8.11647276002163,2015.0,26.73,2019.0,610.9,59.7,22.0,2.0295992,Eastern Mediterranean,Eastern Mediterranean,
Americas,212.0,DM,DMA,Dominica,Upper middle,,,,,,,,,,,,,,,,,2928.0,2009.0,1.264281758,1.755018086,1.511371259,1.100055196,47.52243843,30.77500358,29.93475405,,,,,,,,,,,,,2021.0,15.0,15.45740223,27.0,28.2837178683797,34.0,35.8947666426091,,,,,2019.0,29.8,,,,,,,23.4,20.7,2.973435074,62.60527372,2016.0,0.326684597347348,2016.0,0.150976904290479,2016.0,0.149289058933699,2016.0,28.799183529567,2016.0,33.193698433455,2014.0,11.0335767113999,2015.0,22.525,,,,,1.0897179,Americas,Americas,
Americas,214.0,DO,DOM,Dominican Republic,Upper middle,2021.0,38.5,,,,2014.0,51.3,2.60 (2.21–3.03),2004.0,39.6,2019.0,23.93359,23.0807,2019.0,71.50473,26.66204,2981.0,,,,,,,,,,,,,,,,,,,,,2021.0,2640.0,12.71328178,4705.0,22.9474383968809,6799.0,33.0028832639473,2015.0,11.294179,2018.0,3.53,2019.0,27.8,2022.0,5.6,2019.0,2.2,2022.0,7.6,27.5,26.4,3.861189634,59.61248279,2016.0,0.327342711078221,2016.0,0.149090190746303,2016.0,0.156512335776213,2016.0,28.5932680185042,2016.0,34.331183400785,2014.0,10.0377716333464,2015.0,21.46,2019.0,506.5,43.0,19.1,1.3509753,Americas,Americas,
Americas,218.0,EC,ECU,Ecuador,Upper middle,2021.0,45.8,1.0,,84.0,2019.0,53.0,3.03 (2.55–3.57),2014.0,39.5366,2014.0,38.91509,26.3948,2014.0,53.09722,44.69761,2489.0,,,,,,,,,2021,44.0,6.38,11.02,4.14,2.12,6.0,29.0,30.0,45.0,38.0,24.0,2021.0,2670.0,8.852495457,1989.0,6.65147621550858,3722.0,12.4606221656787,2015.0,11.18641,2001.0,57.57,2019.0,23.5,2022.0,22.7,2019.0,3.7,2022.0,11.9,22.3,17.0,1.660427079,53.8015604,2016.0,0.282501120504412,2016.0,0.093894725108017,2016.0,0.0859747150108612,2016.0,20.5445824747957,2016.0,36.9300102599192,2014.0,7.9604995664484,2015.0,17.9,2019.0,364.7,38.3,11.0,0.50707483,Americas,Americas,-1.0757154
Eastern Mediterranean,818.0,EG,EGY,Egypt,Lower middle,2019.0,31.9,1.0,,76.0,2014.0,34.7,3.68 (3.13–4.32),2014.0,46.73422,2014.0,22.35087,4.798225,2014.0,68.05122,15.86082,3326.0,2011.0,1.156128482,1.902377202,1.522567419,1.143551362,49.79737965,20.87583879,27.80372994,2021,37.0,5.88,10.45,3.05,1.6,6.0,24.0,9.0,24.0,22.0,7.0,2021.0,22876.0,9.194960143,24704.0,10.0216125359479,46892.0,18.9578330675207,,,2011.0,38.59490565,2019.0,32.2,2022.0,20.4,2014.0,9.5,2022.0,18.8,26.0,28.4,1.336237229,64.59059119,2016.0,0.365112383212505,2016.0,0.173982804347725,2016.0,0.141732540957949,2016.0,32.9919354287231,2016.0,32.1622633608411,2014.0,17.9036479178924,2015.0,24.905,2019.0,733.8,55.0,28.0,0.28985763,Eastern Mediterranean,Eastern Mediterranean,-2.234596
Americas,222.0,SV,SLV,El Salvador,Lower middle,2021.0,39.0,,,,2014.0,72.9,3.19 (2.71–3.71),2011.0,7.4,,,,,,,2685.0,2013.0,1.482099318,1.688258408,1.359216639,1.223562674,57.03132358,26.96087822,31.23702178,,,,,,,,,,,,,2021.0,906.0,8.852826523,618.0,6.096799063024,1268.0,12.4266889625761,2015.0,1.295944,2013.0,7.06,2019.0,24.6,2022.0,10.0,2014.0,2.1,2022.0,6.8,15.9,10.4,2.636702918,56.65300488,2016.0,0.307396014780924,2016.0,0.118834122891005,2016.0,0.104762510000486,2016.0,24.8120292495976,2016.0,36.5333809895799,2014.0,9.98109588278749,2015.0,18.81,2019.0,392.7,39.2,10.7,0.9695293,Americas,Americas,
African,226.0,GQ,GNQ,Equatorial Guinea,Upper middle,,,1.0,,,,,2.30 (1.90–2.78),2010.0,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,758.0,15.006993,1416.0,28.4758540308322,3768.0,76.775001310738,,,2009.0,29.5,2019.0,64.3,2022.0,16.1,2011.0,3.1,2022.0,8.2,48.1,44.2,10.09691954,29.16873693,2016.0,0.105949611992567,2016.0,0.0221059623602266,2016.0,0.285866436896255,2016.0,8.56265924805547,2016.0,19.5268240191131,2014.0,9.33638821048764,2015.0,28.425,2019.0,637.1,68.7,22.1,2.3122303,African,African,
African,232.0,ER,ERI,Eritrea,Low,,,,1.0,,,,2.37 (2.00–2.82),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,1704.0,16.13757749,1799.0,17.33592715789,3892.0,38.0915575080149,,,2008.0,65.28,2019.0,48.8,2022.0,50.2,2010.0,14.6,2022.0,3.0,40.8,36.7,16.36410952,22.77253568,2016.0,0.107230530636035,2016.0,0.0203580448085996,2016.0,0.261654394695719,2016.0,5.02343808185521,2016.0,17.3065228097629,2014.0,5.50575664768332,2015.0,28.845,2019.0,713.6,55.8,26.8,2.7950904,African,African,
European,233.0,EE,EST,Estonia,High,2020.0,30.7,,,,,,,2014.0,63.82348,2014.0,40.84798,11.44911,2014.0,68.89235,21.37016,3175.0,,,,,,,,,,,,,,,,,,,,,2021.0,26.0,1.930848767,12.0,0.884432312651939,28.0,1.99958366902816,2015.0,4.3443718,2020.0,6.42,2019.0,18.0,2022.0,1.2,2014.0,1.5,2022.0,5.1,23.3,21.7,2.570892125,46.98569179,2016.0,0.203919748239182,2012.0,0.0517325127076996,2016.0,0.142397256537071,2016.0,21.9323741680394,2016.0,35.6275133699026,2014.0,7.125876087565,2015.0,27.56,2019.0,426.5,25.7,14.9,0.94425297,European,European,
African,748.0,SZ,SWZ,Eswatini,Lower middle,2016.0,54.6,,,,2014.0,47.7,,2019.0,58.81426,2019.0,40.49431,46.01126,2019.0,24.19135,69.16325,2581.0,2013.0,0.835017755,1.454993527,1.474058117,0.774180009,35.40047949,28.60232867,23.22814282,,,,,,,,,,,,,2021.0,416.0,14.23745182,670.0,23.2495134602303,1526.0,52.632628754271,2015.0,15.256593,2013.0,8.779999999999999,2019.0,42.7,2022.0,21.2,2014.0,2.0,2022.0,7.9,32.2,30.6,5.727035925,44.87499595,2006.0,0.0842802631246051,2007.0,0.0237332693077874,2014.0,0.230152875805451,2002.0,11.1639478708336,2011.0,21.43751286852,2014.0,9.56012746326222,2015.0,29.47,2019.0,917.1,59.1,35.2,1.7451981,African,African,
African,231.0,ET,ETH,Ethiopia,Low,2015.0,35.0,1.0,1.0,,2019.0,13.5,2.27 (1.95–2.67),2021.0,42.85266,2021.0,33.02168,7.822182,2021.0,72.87525,11.60623,2407.0,,,,,,,,,,,,,,,,,,,,,2021.0,81798.0,20.56490495,101951.0,26.1888731198239,177737.0,46.8114674363254,,,2014.0,86.73,2019.0,52.1,2022.0,34.4,2019.0,6.8,2022.0,2.7,29.0,23.5,14.17455673,21.96687609,2016.0,0.0855260238863822,1985.0,0.000298385992858593,2016.0,0.287896394924283,2016.0,4.61721201711064,2016.0,16.8980104044902,2014.0,5.41152850888832,2015.0,30.255,2019.0,511.3,55.1,17.1,2.6514485,African,African,
Western Pacific,242.0,FJ,FJI,Fiji,Upper middle,2019.0,30.7,,,,,,2.87 (2.41–3.41),,,,,,,,,2908.0,2010.0,,1.842544149,2.231472762,,,24.86566165,12.90162856,,,,,,,,,,,,,2021.0,165.0,9.138883452,247.0,13.7481707709716,501.0,27.7260308893633,,,2021.0,.93,2019.0,39.9,2022.0,7.1,2021.0,4.6,2022.0,7.4,41.4,31.5,2.275730111,62.99163699,2016.0,0.343823354090314,2011.0,0.0930942195303485,2016.0,0.100827813168738,2016.0,31.2281861504225,2016.0,34.3120776920503,2014.0,17.4107611636561,2015.0,21.57,2019.0,923.4,63.9,37.7,0.8223009,Western Pacific,Western Pacific,
European,246.0,FI,FIN,Finland,High,2020.0,27.1,,,,,,,,,,,,,,,3363.0,,,,,,,,,,,,,,,,,,,,,2021.0,91.0,1.941344805,60.0,1.27376534188635,102.0,2.17006942510969,2015.0,4.1218162,2020.0,0,2019.0,11.8,,,,,,,16.3,10.7,1.904336177,44.6447283,2016.0,0.26748633839643,2013.0,0.0858265634111034,2016.0,0.0962930988315691,2016.0,23.060286513165,2016.0,36.4786193905354,2014.0,5.35982051177241,2015.0,19.325,2019.0,334.3,19.6,9.6,0.6441335,European,European,
European,250.0,FR,FRA,France,High,2020.0,30.7,,,,,,,2012.0,5.075608,2012.0,47.31202,34.86082,2012.0,56.72314,52.45966,3538.0,,,,,,,,,,,,,,,,,,,,,2021.0,2083.0,3.065643891,1713.0,2.52930403555291,2985.0,4.35380298738424,2015.0,7.4371591,2020.0,0,2019.0,14.7,,,,,,,16.2,10.4,3.106576763,48.86262119,2016.0,0.300683167114542,1987.0,0.0379031845840813,2016.0,0.0736818525965293,2016.0,22.4152731759748,2016.0,38.9017621017656,2014.0,5.94219512287333,2015.0,22.05,2019.0,290.1,22.1,10.6,1.1335214,European,European,
African,266.0,GA,GAB,Gabon,Upper middle,2017.0,38.0,,,56.0,,,,2020.0,53.6345,2020.0,43.78992,33.38101,2020.0,51.54474,56.5838,2611.0,,,,,,,,,2021,24.0,5.09,9.62,2.82,2.2,13.0,37.0,18.0,31.0,49.0,23.0,2021.0,908.0,14.09536227,1203.0,18.9441472892437,2512.0,39.7453194289205,2015.0,14.21289,2010.0,9.48,2019.0,57.9,2022.0,13.4,2020.0,3.4,2022.0,5.4,52.5,52.4,7.233390212,39.32285309,2016.0,0.154965401577179,1998.0,0.0162576550303176,2016.0,0.252184751635082,2016.0,15.6030738292957,2016.0,25.918487086189,2014.0,9.9958031465687,2015.0,25.39,2019.0,613.3,54.5,21.3,1.9787078,African,African,-0.57893133
African,270.0,GM,GMB,Gambia,Low,2020.0,38.8,1.0,,,2020.0,22.8,3.07 (2.59–3.58),2018.0,20.37531,2018.0,39.80912,7.60136,2018.0,61.01484,9.406621,2522.0,,,,,,,,,,,,,,,,,,,,,2021.0,1887.0,21.02800106,2221.0,25.2952003945546,4138.0,47.8858576005922,2015.0,16.75115,2017.0,16.8,2019.0,52.3,2022.0,13.6,2020.0,5.1,2022.0,1.8,55.1,48.9,9.941579401,31.72338605,2016.0,0.115916085183518,1996.0,0.0057670269533789,2016.0,0.264843268933719,2016.0,10.6672254783161,2016.0,22.1850086813609,2014.0,8.68503509261023,2015.0,29.185,2019.0,595.5,65.6,21.1,2.296726,African,African,
European,268.0,GE,GEO,Georgia,Upper middle,2021.0,34.2,,,,2018.0,52.6,5.30 (4.49–6.26),,,,,,,,,3043.0,,,,,,,,,,,,,,,,,,,,,2021.0,288.0,5.673709252,272.0,5.40238800931324,474.0,9.47978137951762,2015.0,6.117213,2007.0,.26,2019.0,24.6,2022.0,4.8,2018.0,0.6,2022.0,5.0,28.0,27.5,3.742699698,49.22848344,2016.0,0.198055451117915,2016.0,0.0650538639518452,2016.0,0.144199740375208,2016.0,22.3381006634297,2016.0,33.4633566419853,2014.0,12.6696645366969,2015.0,26.34,2019.0,695.4,32.6,24.9,1.3198072,European,European,
European,276.0,DE,DEU,Germany,High,2019.0,31.7,,,,,,,2017.0,42.90453,2017.0,42.53381,31.41132,2017.0,52.49834,42.65919,3628.0,,,,,,,,,,,,,,,,,,,,,2021.0,2115.0,2.763879425,1673.0,2.19280195048533,2723.0,3.56511870502861,2015.0,6.645715,2020.0,.47,2019.0,15.1,2022.0,2.1,2016.0,0.4,2022.0,3.1,16.5,11.6,2.028146386,43.68097782,2016.0,0.265309435974349,2016.0,0.0904046151966756,2016.0,0.0990017095302266,2016.0,23.1846616283484,2016.0,35.2624614111561,2014.0,4.96066110809885,2015.0,19.875,2019.0,329.3,23.8,12.1,0.70712227,European,European,
African,288.0,GH,GHA,Ghana,Lower middle,2016.0,43.5,1.0,,44.0,2017.0,26.1,2.35 (2.09–2.61),,,,,,,,,3199.0,,,,,,,,,2021,20.0,4.5,10.5,2.95,1.45,10.0,18.0,67.0,27.0,35.0,6.0,2021.0,19787.0,21.40353203,20641.0,22.8237336639248,39423.0,43.9745239455678,2015.0,14.15881,2016.0,35.82,2019.0,59.5,2022.0,12.7,2017.0,6.8,2022.0,1.9,47.2,34.5,7.213480771,35.20017266,2016.0,0.107267497618545,2016.0,0.0210036474986019,2016.0,0.254869697128259,2016.0,11.0437894192081,2016.0,21.653971136052,2014.0,6.5033975671852,2015.0,23.7,2019.0,618.3,66.4,22.5,1.9759516,African,African,0.14756218
European,300.0,GR,GRC,Greece,High,2020.0,33.6,,,74.0,,,,,,,,,,,,3337.0,,,,,,,,,2021,29.0,5.57,9.99,3.25,2.26,4.0,24.0,40.0,44.0,59.0,23.0,2021.0,245.0,3.09207481,178.0,2.24566821556865,299.0,3.71409769988622,2015.0,9.541191,,,2019.0,16.7,2022.0,2.2,2003.0,0.7,2022.0,14.6,20.3,14.9,1.169731934,53.97202373,2016.0,0.371404732230273,2016.0,0.136699682186737,2016.0,0.0623283025801963,2016.0,25.7387368491164,2016.0,38.2186852236645,2014.0,6.63224239551683,2015.0,19.075,2019.0,329.0,19.8,12.5,0.15677461,European,European,-2.580712
Americas,308.0,GD,GRD,Grenada,Upper middle,,,,,,,,,2015.0,53.23649,2015.0,31.33181,9.352064,2015.0,67.24016,26.75561,2536.0,2013.0,,2.096465253,1.584793855,,,26.28077143,33.0191353,,,,,,,,,,,,,2021.0,18.0,9.074397529,20.0,10.2834563367946,32.0,16.1806473794793,,,,,2019.0,23.6,,,,,,,22.5,19.0,3.923283517,52.62790322,2016.0,0.264837825254827,2016.0,0.107445189624664,2016.0,0.172876213592104,2016.0,22.0487442997812,2016.0,30.8654723989589,2014.0,11.0302273648462,2015.0,24.22,2019.0,617.9,41.5,23.3,1.3669289,Americas,Americas,
Americas,320.0,GT,GTM,Guatemala,Upper middle,2014.0,48.3,1.0,1.0,,2015.0,59.3,2.94 (2.60–3.28),2018.0,33.43429,2018.0,31.8789,54.3115,2018.0,31.94693,62.67694,2616.0,2015.0,1.305533623,1.747744019,1.649199585,1.128912629,56.94272682,23.44531907,23.81743216,,,,,,,,,,,,,2021.0,5030.0,13.33693119,4021.0,10.8009966276445,8704.0,23.0192540977147,2015.0,1.957713,2013.0,5.758976000000004,2019.0,9.8,2022.0,43.5,2021.0,0.8,2022.0,4.8,12.7,7.0,2.269584872,52.85015702,2016.0,0.283880458972053,2016.0,0.0977207888685883,2016.0,0.102756280157962,2016.0,21.5604853470652,2016.0,35.7169142113806,2014.0,9.64633473546633,2015.0,21.18,2019.0,496.5,53.1,16.5,0.81959695,Americas,Americas,
African,324.0,GN,GIN,Guinea,Low,2018.0,29.6,1.0,1.0,,2018.0,13.8,2.77 (2.33–3.26),2019.0,59.34858,2019.0,39.13034,52.78051,2019.0,35.09686,68.96288,2870.0,,,,,,,,,,,,,,,,,,,,,2021.0,11089.0,23.24540571,14486.0,31.108444388471,44995.0,98.726937489028,,,2016.0,51.75,2019.0,73.8,2022.0,27.9,2018.0,9.2,2022.0,5.6,53.0,47.5,10.21998003,27.5431335,2016.0,0.0946222831021078,2016.0,0.016289475315128,2016.0,0.269823221840299,2016.0,7.9391895167827,2016.0,19.513247635797,2014.0,6.40245212363316,2015.0,30.17,2019.0,660.2,68.1,24.9,2.3243446,African,African,
African,624.0,GW,GNB,Guinea-Bissau,Low,2018.0,34.8,,,,2019.0,8.1,,2014.0,21.10043,2014.0,36.13586,11.44343,2014.0,64.78619,16.70161,2241.0,,,,,,,,,,,,,,,,,,,,,2021.0,2064.0,31.20755658,2197.0,34.303503141988,4693.0,74.3053105007151,2015.0,21.75216,2017.0,49.3,2019.0,68.0,2022.0,27.7,2019.0,5.1,2022.0,3.3,52.3,47.7,9.299524128,30.19765317,2016.0,0.108028952204338,2016.0,0.0230531303408216,2016.0,0.26380319683799,2016.0,9.76355351655958,2016.0,21.0703641531902,2014.0,7.10318106767431,2015.0,30.205,2019.0,672.1,69.7,24.9,2.2299633,African,African,
